stage,category,stock_id,company_name,year,quarter,statement,account,value,raw_value,market,source_url
中游,高速連接器與線束,6290,良維,2013,1,income_statement,營業外收入及支出,45508,"45,508",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,稅前淨利（淨損）,69048,"69,048",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,所得稅費用（利益）,11859,"11,859",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,繼續營業單位本期淨利（淨損）,57189,"57,189",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,停業單位損益,,--,otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,合併前非屬共同控制股權損益,,--,otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,本期淨利（淨損）,57189,"57,189",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,其他綜合損益（淨額）,53285,"53,285",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,合併前非屬共同控制股權綜合損益淨額,,--,otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,本期綜合損益總額,110474,"110,474",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
中游,高速連接器與線束,6290,良維,2013,1,income_statement,淨利（淨損）歸屬於母公司業主,57284,"57,284",otc,https://mopsov.twse.com.tw/mops/web/ajax_t163sb04
